Wavelength (nm)	Reflectance (%)
522.24	103.2517
522.37	103.3305
522.50	103.5881
522.62	103.3331
522.75	103.5871
522.88	103.3983
523.01	103.6527
523.14	103.0189
523.26	103.3543
523.39	102.9678
523.52	103.0949
523.65	103.3195
523.77	103.4748
523.90	103.0643
524.03	103.3738
524.16	103.4370
524.28	103.3319
524.41	103.7554
524.54	103.9949
524.67	103.7374
524.79	103.3574
524.92	103.6775
525.05	103.2814
525.18	103.4614
525.31	103.1225
525.43	103.6772
525.56	103.9578
525.69	103.8578
525.82	103.4102
525.94	104.0553
526.07	103.9114
526.20	103.1280
526.33	103.1673
526.45	103.3073
526.58	103.3377
526.71	103.0077
526.84	103.3714
526.96	103.2993
527.09	103.3011
527.22	103.3746
527.35	103.1188
527.47	103.1468
527.60	103.1946
527.73	103.0449
527.86	102.9042
527.98	103.5032
528.11	103.1511
528.24	103.4188
528.37	103.4359
528.49	103.0098
528.62	103.2241
528.75	103.4971
528.88	103.2982
529.00	103.6011
529.13	104.0760
529.26	103.3157
529.39	103.0170
529.51	103.3294
529.64	103.2117
529.77	102.9031
529.90	103.2845
530.02	103.7313
530.15	103.5546
530.28	103.4871
530.40	103.5667
530.53	103.6651
530.66	103.1303
530.79	103.0432
530.91	102.8850
531.04	102.9512
531.17	102.7341
531.30	103.0036
531.42	102.5041
531.55	102.8763
531.68	103.1232
531.81	103.2027
531.93	103.5110
532.06	103.9618
532.19	103.6203
532.31	103.2936
532.44	103.5093
532.57	103.1989
532.70	103.0157
532.82	102.8305
532.95	102.6650
533.08	102.5724
533.21	102.7644
533.33	103.0127
533.46	102.8490
533.59	103.3240
533.71	103.4592
533.84	103.4345
533.97	103.3625
534.10	103.7442
534.22	103.6423
534.35	103.1846
534.48	103.1263
534.61	103.2525
534.73	103.1125
534.86	102.7847
534.99	103.0860
535.11	103.1271
535.24	103.2032
535.37	103.5388
535.50	103.5939
535.62	103.3119
535.75	103.1720
535.88	102.8286
536.00	102.4144
536.13	102.4756
536.26	102.7730
536.39	102.5884
536.51	102.8700
536.64	103.2987
536.77	103.3547
536.89	103.1741
537.02	103.4399
537.15	103.2300
537.28	103.2030
537.40	102.9820
537.53	102.9947
537.66	103.1171
537.78	103.4531
