Wavelength (nm)	Reflectance (%)
518.41	84.2469
518.54	84.1851
518.66	84.0982
518.79	84.2836
518.92	84.2967
519.05	84.1243
519.18	84.1365
519.30	83.9286
519.43	83.8836
519.56	83.6621
519.69	84.0661
519.81	84.2327
519.94	84.1954
520.07	84.1199
520.20	84.2961
520.33	84.2975
520.45	84.1025
520.58	83.9443
520.71	83.9782
520.84	84.2522
520.96	84.2856
521.09	84.0278
521.22	84.0345
521.35	84.2891
521.48	84.2573
521.60	83.9822
521.73	83.6574
521.86	83.9174
521.99	83.8969
522.11	83.6289
522.24	83.8817
522.37	84.0436
522.50	84.3386
522.62	84.1518
522.75	84.3797
522.88	84.1529
523.01	84.3104
523.14	83.6460
523.26	83.9179
523.39	83.4996
523.52	83.6024
523.65	83.8335
523.77	84.0759
523.90	83.7261
524.03	84.0030
524.16	84.0322
524.28	83.8927
524.41	84.1550
524.54	84.2587
524.67	84.0084
524.79	83.6305
524.92	83.8866
525.05	83.4681
525.18	83.6308
525.31	83.1826
525.43	83.6525
525.56	83.9553
525.69	83.9374
525.82	83.5390
525.94	84.2910
526.07	84.2754
526.20	83.5022
526.33	83.5208
526.45	83.7588
526.58	83.8178
526.71	83.5166
526.84	83.9014
526.96	83.8898
527.09	83.8557
527.22	83.9421
527.35	83.6805
527.47	83.7568
527.60	83.7356
527.73	83.5204
527.86	83.2562
527.98	83.7406
528.11	83.3033
528.24	83.5849
528.37	83.6196
528.49	83.2854
528.62	83.5488
528.75	83.8180
528.88	83.5939
529.00	83.8486
529.13	84.2540
529.26	83.4586
529.39	83.1803
529.51	83.5290
529.64	83.4681
529.77	83.2160
529.90	83.6009
530.02	84.0205
530.15	83.7553
530.28	83.6130
530.40	83.6456
530.53	83.7786
530.66	83.2909
530.79	83.3035
530.91	83.2556
531.04	83.3485
531.17	83.1417
531.30	83.4020
531.42	82.8902
531.55	83.1427
531.68	83.3019
531.81	83.3163
531.93	83.4972
532.06	83.8678
532.19	83.5489
532.31	83.2603
532.44	83.5278
532.57	83.3909
532.70	83.3153
532.82	83.2080
532.95	83.1295
533.08	82.9987
533.21	83.0522
533.33	83.1643
533.46	82.8352
533.59	83.1404
533.71	83.2318
533.84	83.2236
533.97	83.2442
534.10	83.7079
534.22	83.6171
534.35	83.1871
534.48	83.1393
534.61	83.1870
534.73	83.0663
534.86	82.8138
534.99	83.0876
535.11	83.1000
535.24	83.1856
535.37	83.4918
