Wavelength (nm)	Reflectance (%)
454.91	75.5077
455.04	75.5144
455.17	72.7862
455.30	73.4880
455.43	75.6916
455.56	72.9174
455.69	71.6100
455.82	75.7356
455.95	74.8606
456.08	73.3192
456.21	75.0792
456.34	75.5193
456.47	75.6060
456.60	75.2085
456.73	74.0828
456.86	74.9076
456.99	76.0962
457.12	73.6962
457.25	72.2514
457.38	73.8344
457.51	73.9384
457.64	73.2047
457.77	74.8217
457.90	76.6969
458.03	76.9131
458.16	74.6940
458.29	75.2725
458.42	76.8588
458.55	78.0480
458.68	75.7166
458.81	73.5362
458.94	75.2104
459.07	76.7756
459.20	75.2224
459.33	75.6374
459.46	79.4559
459.59	80.4381
459.72	76.4487
459.85	76.5116
459.98	79.7570
460.11	81.8785
460.24	77.3329
460.37	78.3306
460.50	80.5023
460.63	79.8241
460.76	76.2683
460.89	77.8700
461.02	78.9277
461.15	78.1233
461.28	75.2219
461.41	78.2123
461.54	79.5822
461.67	78.4875
461.80	77.7494
461.93	78.6028
462.06	78.1390
462.19	78.7750
462.32	77.8273
462.45	78.0823
462.58	79.9693
462.71	80.5730
462.84	79.0113
462.97	79.7599
463.10	79.5407
463.23	79.1079
463.36	78.6607
463.49	77.6301
463.62	78.6726
463.75	79.3062
463.88	80.7283
464.01	77.6262
464.14	79.7931
464.27	81.0104
464.40	79.8877
464.53	78.7051
464.66	80.9106
464.79	81.0574
464.92	79.3203
465.05	79.3448
465.18	79.0019
465.31	80.1674
465.44	80.3401
465.57	78.6845
465.70	81.0600
465.83	83.4170
465.96	80.8771
466.09	79.5488
466.22	82.8284
466.35	82.8346
466.48	81.1931
466.61	81.4164
466.74	81.6204
466.87	80.8971
467.00	78.7189
467.13	79.6114
467.26	82.5954
467.39	83.0577
467.52	81.0965
467.65	82.2969
467.78	81.8645
467.91	80.9227
468.04	80.6673
468.17	82.4310
468.30	82.9284
468.43	82.8408
468.56	81.4929
468.69	81.8928
468.82	82.2695
468.95	82.2127
469.08	82.4869
469.21	82.0705
469.34	81.7979
469.47	83.0866
469.60	83.1945
469.73	82.6241
469.86	85.1909
469.99	85.8278
470.11	83.5765
470.24	83.2392
470.37	84.3345
470.50	84.1024
470.63	82.9230
470.76	82.0287
470.89	83.1399
471.02	83.8733
471.15	81.6265
471.28	81.9001
471.41	85.0669
471.54	85.8094
471.67	83.3750
471.80	84.4625
471.93	86.0632
472.06	86.1186
472.19	82.8924
472.32	83.0842
472.45	84.0085
472.58	83.2980
472.71	82.4688
472.84	84.6613
472.97	85.0565
473.10	85.6276
473.23	84.9716
473.36	84.3204
473.49	84.2422
473.62	84.5314
473.74	83.9451
473.87	84.7098
474.00	84.5165
474.13	83.8448
474.26	84.4345
474.39	84.2835
474.52	83.8911
474.65	86.0354
474.78	86.9172
474.91	84.8571
475.04	85.1709
475.17	85.7870
475.30	83.5984
475.43	83.3124
475.56	85.0576
475.69	85.5036
475.82	84.6163
475.95	85.8578
476.08	86.0361
476.21	86.1859
476.34	84.8937
476.46	85.7645
476.59	85.8790
476.72	86.6080
476.85	85.7194
476.98	86.4376
477.11	87.2805
477.24	87.1159
477.37	86.0272
477.50	87.3160
477.63	88.1989
477.76	87.5886
477.89	86.7985
478.02	86.9317
478.15	86.3152
478.28	86.1056
478.41	85.6825
478.54	86.3173
478.66	86.9572
478.79	87.4215
478.92	87.0374
479.05	87.4214
479.18	87.5456
479.31	87.6331
479.44	88.0886
479.57	87.3426
479.70	87.7243
479.83	88.2250
479.96	87.0526
480.09	85.9524
480.22	86.9090
480.35	86.8703
480.48	86.8603
480.60	87.5876
480.73	88.2676
480.86	88.5772
480.99	88.2892
481.12	86.8361
481.25	87.4419
481.38	87.6849
481.51	87.1456
481.64	87.2716
481.77	88.4274
481.90	88.3140
482.03	87.2499
482.16	87.4372
482.29	87.2475
482.41	87.5278
482.54	87.2436
482.67	88.0146
482.80	88.7095
482.93	88.9412
483.06	88.3426
483.19	88.8389
483.32	88.9246
483.45	88.3043
483.58	87.5956
483.71	87.4708
483.84	87.2265
483.97	87.3282
484.09	86.9053
484.22	87.6538
484.35	88.0090
484.48	87.9485
484.61	87.5530
484.74	88.3062
484.87	88.2176
485.00	88.4971
485.13	88.3926
485.26	89.3340
485.39	88.2589
485.52	88.4505
485.64	88.3082
485.77	88.8415
485.90	88.3289
486.03	89.0851
486.16	88.6933
486.29	88.2916
486.42	87.8794
486.55	87.6123
486.68	87.5061
486.81	87.8490
486.94	88.1810
487.06	87.9551
487.19	88.4705
487.32	88.6011
487.45	88.5182
487.58	89.4141
487.71	89.4391
487.84	89.1213
487.97	89.5500
488.10	90.1610
488.23	89.2623
488.35	89.5944
488.48	89.7406
488.61	89.3821
488.74	89.2271
488.87	88.5611
489.00	88.6816
489.13	88.6989
489.26	88.4600
489.39	87.9678
489.52	88.6001
489.64	88.2826
489.77	88.4036
489.90	88.7301
490.03	88.9748
490.16	89.2984
490.29	89.0383
490.42	89.1632
490.55	89.0966
490.68	89.5788
490.81	88.7694
490.93	88.7471
491.06	88.7789
491.19	88.4714
491.32	88.2868
491.45	88.7405
491.58	89.1051
491.71	89.3420
491.84	89.1897
491.97	88.7028
492.09	89.3023
492.22	89.2274
492.35	88.8178
492.48	89.0499
492.61	88.8821
492.74	88.5494
492.87	88.9278
493.00	88.8904
493.12	89.0144
493.25	89.7840
493.38	89.9641
493.51	89.6786
493.64	89.8634
493.77	90.2211
493.90	89.5440
494.03	89.0106
494.16	89.7442
494.28	90.2632
494.41	89.4227
494.54	89.3534
494.67	89.6581
494.80	89.3262
494.93	88.8817
495.06	89.0896
495.19	89.6184
495.31	89.9178
495.44	89.3553
495.57	89.0519
495.70	89.8006
495.83	89.9456
495.96	89.3438
496.09	89.1732
496.22	89.9138
496.34	89.5724
496.47	88.9341
496.60	89.0501
496.73	89.9535
496.86	89.5291
496.99	90.1063
497.12	90.3824
497.24	90.4252
497.37	89.9445
497.50	90.0981
497.63	89.2616
497.76	89.4703
497.89	90.4625
498.02	90.8208
498.15	90.6350
498.27	90.8944
498.40	91.0546
498.53	90.3147
498.66	90.2937
498.79	90.3366
498.92	90.4892
499.05	89.9370
499.17	89.2495
499.30	89.1249
499.43	89.5735
499.56	89.1482
499.69	89.2197
499.82	90.0921
499.95	90.2256
500.07	89.6494
500.20	89.5557
500.33	90.0050
500.46	89.9240
500.59	89.6462
500.72	89.4715
500.85	89.7942
500.97	90.1590
501.10	90.1338
501.23	89.5427
501.36	89.8423
501.49	90.5852
501.62	89.9308
501.75	90.3017
501.87	91.0706
502.00	90.9215
502.13	90.4133
502.26	90.5659
502.39	90.6304
502.52	90.9728
502.64	90.7807
502.77	90.9791
502.90	91.4785
503.03	91.4905
503.16	90.7219
503.29	90.8153
503.42	90.6663
503.54	89.7109
503.67	88.9091
503.80	89.7716
503.93	90.1478
504.06	89.6547
504.19	89.9979
504.31	90.3415
504.44	90.0262
504.57	90.3952
504.70	90.8143
504.83	91.2641
504.96	91.5177
505.08	90.8576
505.21	90.4769
505.34	90.5273
505.47	90.5042
505.60	90.3718
505.73	90.3838
505.85	90.2644
505.98	90.6260
506.11	90.7330
506.24	90.9545
506.37	91.1716
506.50	91.3951
506.62	90.9967
506.75	90.4726
506.88	90.2665
507.01	90.3748
507.14	90.1143
507.27	90.1688
507.39	90.3059
507.52	90.2221
507.65	90.7326
507.78	90.6256
507.91	90.2956
508.04	90.3901
508.16	90.5603
508.29	90.4080
508.42	90.7007
508.55	90.8354
508.68	90.9198
508.81	91.2392
508.93	91.0324
509.06	90.9774
509.19	91.3039
509.32	91.0605
509.45	90.8253
509.57	90.8767
509.70	91.0548
509.83	91.0552
509.96	91.1507
510.09	90.8594
510.22	90.9116
510.34	90.3435
510.47	90.3627
510.60	90.4754
510.73	90.9020
510.86	91.0275
510.98	91.0853
511.11	90.8324
511.24	91.0402
511.37	90.6399
511.50	90.4361
511.63	90.9604
511.75	91.1570
511.88	91.0653
512.01	91.2411
512.14	91.4937
512.27	91.5204
512.39	91.2146
512.52	91.2418
512.65	91.4147
512.78	91.3697
512.91	91.1768
513.03	91.4466
513.16	91.4114
513.29	91.3635
513.42	90.8657
513.55	91.0726
513.67	91.1486
513.80	90.8721
513.93	90.6643
514.06	91.1211
514.19	91.0628
514.31	91.1857
514.44	91.4119
514.57	91.2257
514.70	91.4725
514.83	91.5435
514.95	91.1134
515.08	90.9250
515.21	91.2385
515.34	91.0987
515.47	90.8954
515.59	91.3597
515.72	91.1939
515.85	91.4257
515.98	91.1961
516.11	91.3219
516.23	91.1668
516.36	91.6017
516.49	90.8590
516.62	90.7489
516.75	91.0277
516.87	91.0543
517.00	90.3911
517.13	90.6792
517.26	91.4080
517.39	91.0387
517.51	90.5736
517.64	91.2898
517.77	91.3443
517.90	90.8937
518.02	91.4908
518.15	91.8043
518.28	91.5299
518.41	91.7492
518.54	91.9361
518.66	91.4644
518.79	91.5977
518.92	91.8292
519.05	91.2740
519.18	91.0356
519.30	91.2087
519.43	91.1037
519.56	90.5323
519.69	90.9891
519.81	91.3930
519.94	91.2160
520.07	91.1505
520.20	91.2453
520.33	91.5560
520.45	91.2315
520.58	90.9910
520.71	91.1413
520.84	91.5731
520.96	91.5804
521.09	91.3128
521.22	91.3835
521.35	91.7050
521.48	91.9208
521.60	91.2881
521.73	90.6901
521.86	90.8616
521.99	90.5950
522.11	90.2480
522.24	90.3402
522.37	91.0296
522.50	91.4133
522.62	91.2363
522.75	91.4399
522.88	91.8956
523.01	91.8662
523.14	91.2471
523.26	91.7450
523.39	91.2274
523.52	91.3046
523.65	91.2826
523.77	91.6063
523.90	91.4261
524.03	92.1946
524.16	91.9845
524.28	92.0734
524.41	92.5210
524.54	92.3001
524.67	91.8131
524.79	91.5054
524.92	91.9287
525.05	91.5235
525.18	91.7819
525.31	91.2046
525.43	91.3258
525.56	91.6358
525.69	91.3645
525.82	91.0238
525.94	91.6816
526.07	91.9524
526.20	91.0935
526.33	91.1547
526.45	91.6338
526.58	91.7097
526.71	91.4590
526.84	91.7271
526.96	91.6110
527.09	91.1237
527.22	91.2963
527.35	91.3242
527.47	91.4926
527.60	91.6264
527.73	91.7494
527.86	91.4133
527.98	91.5785
528.11	91.3987
528.24	91.7061
528.37	91.5194
528.49	91.5657
528.62	91.6341
528.75	91.6192
528.88	91.0701
529.00	91.6822
529.13	91.9834
529.26	91.4047
529.39	91.2887
529.51	91.8057
529.64	91.5331
529.77	91.1363
529.90	91.5761
530.02	91.9998
530.15	91.9790
530.28	92.0307
530.40	92.3251
530.53	92.5291
530.66	92.4612
530.79	92.4542
530.91	92.1665
531.04	92.0099
531.17	91.8487
531.30	91.7781
531.42	91.3020
531.55	91.7438
531.68	91.8602
531.81	91.5825
531.93	91.8263
532.06	92.2813
532.19	92.0676
532.31	91.8528
532.44	92.0877
532.57	91.7067
532.70	91.6658
532.82	91.3880
532.95	91.3352
533.08	91.5496
533.21	91.7081
533.33	91.6639
533.46	91.4538
533.59	91.8585
533.71	91.8911
533.84	91.9657
533.97	92.0033
534.10	92.4889
534.22	92.2806
534.35	91.8365
534.48	91.9822
534.61	92.0942
534.73	92.0964
534.86	91.6918
534.99	91.8556
535.11	91.8211
535.24	91.9301
535.37	91.8611
535.50	92.0896
535.62	92.3718
535.75	92.2726
535.88	91.9528
536.00	91.9875
536.13	92.2760
536.26	92.3712
536.39	91.9881
536.51	92.1639
536.64	92.3608
536.77	92.2337
536.89	91.7701
537.02	91.9692
537.15	92.1692
537.28	92.0256
537.40	91.8381
537.53	91.7063
537.66	91.8315
537.78	91.8910
537.91	91.9537
538.04	92.4931
538.17	92.5505
538.29	92.1816
538.42	91.9287
538.55	92.0184
538.67	91.6899
538.80	92.0062
538.93	91.8750
539.05	91.8555
539.18	91.7641
539.31	92.1750
539.44	92.1217
539.56	92.5446
539.69	92.5891
539.82	92.5689
539.94	91.8299
540.07	91.7708
540.20	91.9508
540.32	91.9911
540.45	91.6677
540.58	92.2245
540.71	92.3404
540.83	92.1457
540.96	91.8645
541.09	91.7815
541.21	91.8680
541.34	92.0171
541.47	91.5183
541.59	91.2858
541.72	91.7798
541.85	91.7207
541.98	91.5600
542.10	91.8163
542.23	92.5682
542.36	92.4330
542.48	92.4401
542.61	92.3634
542.74	92.4603
542.86	92.4148
542.99	92.2599
543.12	92.2780
543.24	92.2817
543.37	92.4020
543.50	92.0323
543.62	92.2123
543.75	92.1427
543.88	92.2892
544.01	92.0232
544.13	92.2243
544.26	92.1491
544.39	91.9928
544.51	91.8107
544.64	92.2782
544.77	92.2026
544.89	92.3773
545.02	92.2951
545.15	92.4026
545.27	92.3711
545.40	92.1842
545.53	92.2389
545.65	92.2978
545.78	92.2983
545.91	92.0066
546.03	92.2765
546.16	92.2522
546.29	92.4283
546.41	92.6794
546.54	92.8058
546.67	92.4639
546.79	92.4970
546.92	92.3799
547.05	91.9460
547.17	91.8189
547.30	92.1979
547.43	91.7900
547.56	91.7609
547.68	91.7326
547.81	91.8945
547.94	91.9102
548.06	92.1835
548.19	92.4069
548.32	92.6910
548.44	92.7127
548.57	92.4632
548.70	92.6784
548.82	92.7328
548.95	92.8284
549.08	92.5661
549.20	92.5238
549.33	92.4676
549.45	92.4141
549.58	92.0610
549.71	92.4234
549.83	92.4327
549.96	92.3256
550.09	92.0241
550.21	92.4474
550.34	92.2688
550.47	92.6601
550.59	92.4026
550.72	92.3746
550.85	92.4320
550.97	92.5955
551.10	91.9425
551.23	92.0233
551.35	92.4044
551.48	92.0867
551.61	91.8626
551.73	92.0800
551.86	92.3643
551.99	92.2934
552.11	92.1851
552.24	92.2970
552.37	92.2331
552.49	92.0582
552.62	91.9704
552.75	92.3148
552.87	92.4130
553.00	92.8769
553.12	92.8764
553.25	92.5249
553.38	92.4111
553.50	92.5515
553.63	92.3317
553.76	92.2864
553.88	92.6660
554.01	92.6234
554.14	92.1087
554.26	92.1307
554.39	92.3760
554.52	92.3296
554.64	92.0624
554.77	92.2012
554.89	92.1740
555.02	92.2124
555.15	92.3007
555.27	92.1779
555.40	92.2739
555.53	92.4553
555.65	92.2657
555.78	91.9095
555.91	92.4462
556.03	92.6953
556.16	92.2322
556.29	91.8830
556.41	92.3821
556.54	92.2789
556.66	91.7102
556.79	92.0388
556.92	92.4379
557.04	92.3584
557.17	92.2384
557.30	92.6370
557.42	92.6166
557.55	92.5747
557.67	92.3058
557.80	92.1675
557.93	92.4509
558.05	92.5428
558.18	92.3103
558.31	92.3731
558.43	92.5700
558.56	92.5560
558.68	92.4528
558.81	92.2220
558.94	92.3783
559.06	92.4633
559.19	92.4519
559.32	92.4013
559.44	92.6726
559.57	92.5059
559.69	92.3315
559.82	92.0775
559.95	92.4140
560.07	92.6272
560.20	92.4696
560.33	92.6563
560.45	92.6249
560.58	92.5083
560.70	92.4572
560.83	92.5681
560.96	92.2817
561.08	92.1566
561.21	92.2816
561.33	92.0983
561.46	92.2585
561.59	92.4929
561.71	92.6943
561.84	92.2012
561.97	92.3339
562.09	92.4288
562.22	92.3126
562.34	92.4248
562.47	92.8775
562.60	93.0184
562.72	92.8758
562.85	93.0446
562.97	93.0798
563.10	92.9307
563.23	92.8511
563.35	92.8765
563.48	92.8357
563.60	92.8569
563.73	92.8012
563.86	92.6859
563.98	92.7258
564.11	92.6024
564.23	92.7842
564.36	92.6853
564.49	92.7707
564.61	92.8604
564.74	92.9064
564.86	92.2849
564.99	92.2066
565.12	92.4735
565.24	92.4319
565.37	92.3718
565.49	92.7448
565.62	93.2697
565.75	92.6267
565.87	92.3592
566.00	92.7903
566.12	92.6875
566.25	92.4682
566.38	92.7856
566.50	93.0104
566.63	92.7473
566.75	92.9586
566.88	92.9399
567.01	93.2066
567.13	93.3481
567.26	93.0499
567.38	92.9259
567.51	92.7798
567.64	92.4309
567.76	92.2065
567.89	92.3932
568.01	92.0585
568.14	92.1287
568.26	92.2822
568.39	91.9956
568.52	92.0662
568.64	92.5652
568.77	92.4349
568.89	92.4691
569.02	92.8979
569.15	92.8783
569.27	92.6631
569.40	92.8365
569.52	93.0733
569.65	93.0764
569.77	93.2999
569.90	92.9707
570.03	92.8376
570.15	92.6375
570.28	92.5045
570.40	92.1576
570.53	92.2514
570.66	92.5534
570.78	92.7801
570.91	92.8431
571.03	92.8637
571.16	93.3776
571.28	93.1305
571.41	92.9508
571.54	92.8122
571.66	92.9930
571.79	92.7980
571.91	92.5134
572.04	92.1429
572.16	92.2396
572.29	92.0131
572.42	91.7714
572.54	91.9504
572.67	92.3271
572.79	92.2405
572.92	92.4164
573.04	92.8369
573.17	93.1171
573.29	93.0182
573.42	93.1107
573.55	93.4055
573.67	93.2393
573.80	93.0596
573.92	92.9831
574.05	93.0777
574.17	92.8421
574.30	92.7811
574.43	92.6322
574.55	92.6682
574.68	92.6236
574.80	92.6462
574.93	92.4838
575.05	92.7458
575.18	92.9883
575.30	92.7878
575.43	92.7285
575.56	92.9361
575.68	93.0780
575.81	92.8263
575.93	93.0144
576.06	93.1127
576.18	93.2359
576.31	92.6823
576.43	92.5995
576.56	92.5975
576.69	92.8334
576.81	92.6290
576.94	92.8784
577.06	93.2381
577.19	93.3011
577.31	92.9161
577.44	92.9510
577.56	93.0521
