Wavelength (nm)	Reflectance (%)
557.55	112.5919
557.67	112.6310
557.80	112.1492
557.93	112.6387
558.05	113.2736
558.18	111.7789
558.31	111.5159
558.43	113.4337
558.56	113.2724
558.68	111.8098
558.81	111.2543
558.94	112.0930
559.06	115.2023
559.19	112.4806
559.32	112.6988
559.44	112.3423
559.57	113.0790
559.69	112.4620
559.82	112.0273
559.95	112.6768
560.07	112.3263
560.20	111.5064
560.33	112.7710
560.45	113.9542
560.58	112.1737
560.70	112.7949
560.83	112.4111
560.96	112.9054
561.08	112.8219
561.21	113.5906
561.33	112.2738
561.46	110.9458
561.59	113.9691
561.71	111.5467
561.84	111.5108
561.97	111.7590
562.09	112.9268
562.22	111.8306
562.34	111.2318
562.47	113.1595
562.60	112.7864
562.72	111.7745
562.85	111.8547
562.97	113.0578
563.10	112.7010
563.23	111.8169
563.35	112.0559
563.48	112.9858
563.60	112.7517
563.73	112.6512
563.86	111.8377
563.98	111.9651
564.11	111.7230
564.23	111.0625
564.36	112.8526
564.49	111.2157
564.61	112.8964
564.74	111.8077
564.86	111.2992
564.99	113.2046
565.12	113.3603
565.24	112.8676
565.37	112.3128
565.49	113.1171
565.62	114.3689
565.75	112.4036
565.87	110.7544
566.00	115.6283
566.12	113.7162
566.25	111.0051
566.38	112.5260
566.50	111.7310
566.63	112.8757
566.75	112.1667
566.88	112.0920
567.01	111.2308
567.13	111.9562
567.26	111.2831
567.38	110.9987
567.51	112.0800
567.64	110.8872
567.76	111.9287
567.89	111.6000
568.01	111.6668
568.14	111.5906
568.26	111.6732
568.39	111.6010
568.52	111.7173
568.64	112.7611
568.77	111.5442
568.89	111.6663
569.02	112.2156
569.15	112.0807
569.27	111.5738
569.40	112.1446
569.52	112.2248
569.65	112.1364
569.77	111.5101
569.90	112.2818
570.03	111.7389
570.15	114.3206
570.28	112.0916
570.40	112.7427
570.53	111.9318
570.66	113.3265
570.78	112.7597
570.91	111.3457
571.03	110.9149
571.16	112.1803
571.28	110.8883
571.41	110.6644
571.54	111.0713
571.66	110.5534
571.79	111.9445
571.91	111.6867
572.04	111.1804
572.16	111.3018
572.29	111.7483
572.42	111.0051
572.54	111.6311
572.67	110.8806
572.79	112.1017
572.92	111.7756
